Year,Sex,Age Group,Population Category/Ethnic,Population ('000)
2018,Female,05-09,Bumiputera,902.2
2018,Female,10-14,Bumiputera,899.8
2018,Female,15-19,Bumiputera,926.9
2018,Female,20-24,Bumiputera,924.6
2018,Female,25-29,Bumiputera,910.6
2018,Female,30-34,Bumiputera,836.2
2018,Female,35-39,Bumiputera,694.9
2018,Female,40-44,Bumiputera,550.4
2018,Female,45-49,Bumiputera,525.8
2018,Female,50-54,Bumiputera,482.2
2018,Female,55-59,Bumiputera,414.5
2018,Female,60-64,Bumiputera,332.1
2018,Female,65-69,Bumiputera,242.2
2018,Female,70-74,Bumiputera,163.5
2018,Female,75-79,Bumiputera,99.7
2018,Female,80+,Bumiputera,100.5
2018,Female,Total,Bumiputera,9959.3
2000,Total,00-04,Total Malaysia Population,2833.4
2000,Total,05-09,Total Malaysia Population,2646
2000,Total,10-14,Total Malaysia Population,2523.7
2000,Total,15-19,Total Malaysia Population,2335.7
2000,Total,20-24,Total Malaysia Population,2088.5
2000,Total,25-29,Total Malaysia Population,1919.5
2000,Total,30-34,Total Malaysia Population,1837.1
2000,Total,35-39,Total Malaysia Population,1668.2
2000,Total,40-44,Total Malaysia Population,1451
2000,Total,45-49,Total Malaysia Population,1205.1
2000,Total,50-54,Total Malaysia Population,877.7
2000,Total,55-59,Total Malaysia Population,657.9
2000,Total,60-64,Total Malaysia Population,519.3
2000,Total,65-69,Total Malaysia Population,378.3
2000,Total,70-74,Total Malaysia Population,264.2
2000,Total,75-79,Total Malaysia Population,142.7
2000,Total,80+,Total Malaysia Population,146.7
2000,Total,Total,Total Malaysia Population,23494.9
2000,Male,00-04,Total Malaysia Population,1459.5
2000,Male,05-09,Total Malaysia Population,1365.1
2000,Male,10-14,Total Malaysia Population,1288.4
2000,Male,15-19,Total Malaysia Population,1184.6
2000,Male,20-24,Total Malaysia Population,1054.7
2000,Male,25-29,Total Malaysia Population,968.6
2000,Male,30-34,Total Malaysia Population,931.8
2000,Male,35-39,Total Malaysia Population,850.2
2000,Male,40-44,Total Malaysia Population,745.9
2000,Male,45-49,Total Malaysia Population,623.4
2000,Male,50-54,Total Malaysia Population,458.3
2000,Male,55-59,Total Malaysia Population,342
2000,Male,60-64,Total Malaysia Population,257.7
2000,Male,65-69,Total Malaysia Population,181.7
2000,Male,70-74,Total Malaysia Population,125.8
2000,Male,75-79,Total Malaysia Population,66
2000,Male,80+,Total Malaysia Population,61.8
2000,Male,Total,Total Malaysia Population,11965.6
2000,Female,00-04,Total Malaysia Population,1373.9
2000,Female,05-09,Total Malaysia Population,1280.9
2000,Female,10-14,Total Malaysia Population,1235.2
2000,Female,15-19,Total Malaysia Population,1151.1
2000,Female,20-24,Total Malaysia Population,1033.7
2000,Female,25-29,Total Malaysia Population,950.9
2000,Female,30-34,Total Malaysia Population,905.3
2000,Female,35-39,Total Malaysia Population,818.1
2000,Female,40-44,Total Malaysia Population,705
2000,Female,45-49,Total Malaysia Population,581.6
2000,Female,50-54,Total Malaysia Population,419.4
2000,Female,55-59,Total Malaysia Population,315.9
2000,Female,60-64,Total Malaysia Population,261.7
2000,Female,65-69,Total Malaysia Population,196.6
2000,Female,70-74,Total Malaysia Population,138.3
2000,Female,75-79,Total Malaysia Population,76.7
2000,Female,80+,Total Malaysia Population,84.9
2000,Female,Total,Total Malaysia Population,11529.3
2001,Total,00-04,Total Malaysia Population,2801.2
2001,Total,05-09,Total Malaysia Population,2685.8
2001,Total,10-14,Total Malaysia Population,2586.8
2001,Total,15-19,Total Malaysia Population,2428
2001,Total,20-24,Total Malaysia Population,2149.2
2001,Total,25-29,Total Malaysia Population,1948.1
2001,Total,30-34,Total Malaysia Population,1854
2001,Total,35-39,Total Malaysia Population,1702.6
2001,Total,40-44,Total Malaysia Population,1490.6
2001,Total,45-49,Total Malaysia Population,1250.1
2001,Total,50-54,Total Malaysia Population,934.2
2001,Total,55-59,Total Malaysia Population,684.9
2001,Total,60-64,Total Malaysia Population,537.7
2001,Total,65-69,Total Malaysia Population,392.5
2001,Total,70-74,Total Malaysia Population,275.7
2001,Total,75-79,Total Malaysia Population,152.8
2001,Total,80+,Total Malaysia Population,156.3
2001,Total,Total,Total Malaysia Population,24030.5
2001,Male,00-04,Total Malaysia Population,1441.6
2001,Male,05-09,Total Malaysia Population,1386
2001,Male,10-14,Total Malaysia Population,1324.6
2001,Male,15-19,Total Malaysia Population,1238.8
2001,Male,20-24,Total Malaysia Population,1092.4
2001,Male,25-29,Total Malaysia Population,986.2
2001,Male,30-34,Total Malaysia Population,939.6
2001,Male,35-39,Total Malaysia Population,868.3
2001,Male,40-44,Total Malaysia Population,765.8
2001,Male,45-49,Total Malaysia Population,645.8
2001,Male,50-54,Total Malaysia Population,486
2001,Male,55-59,Total Malaysia Population,356.6
2001,Male,60-64,Total Malaysia Population,269.3
2001,Male,65-69,Total Malaysia Population,189.1
2001,Male,70-74,Total Malaysia Population,130.7
2001,Male,75-79,Total Malaysia Population,70.8
2001,Male,80+,Total Malaysia Population,66
2001,Male,Total,Total Malaysia Population,12257.3
2001,Female,00-04,Total Malaysia Population,1359.7
2001,Female,05-09,Total Malaysia Population,1299.7
2001,Female,10-14,Total Malaysia Population,1262.2
2001,Female,15-19,Total Malaysia Population,1189.2
2001,Female,20-24,Total Malaysia Population,1056.8
2001,Female,25-29,Total Malaysia Population,961.9
2001,Female,30-34,Total Malaysia Population,914.5
2001,Female,35-39,Total Malaysia Population,834.3
2001,Female,40-44,Total Malaysia Population,724.8
2001,Female,45-49,Total Malaysia Population,604.3
2001,Female,50-54,Total Malaysia Population,448.2
2001,Female,55-59,Total Malaysia Population,328.3
2001,Female,60-64,Total Malaysia Population,268.5
2001,Female,65-69,Total Malaysia Population,203.4
2001,Female,70-74,Total Malaysia Population,145.1
2001,Female,75-79,Total Malaysia Population,82.1
2001,Female,80+,Total Malaysia Population,90.3
2001,Female,Total,Total Malaysia Population,11773.1
2002,Total,00-04,Total Malaysia Population,2742.4
2002,Total,05-09,Total Malaysia Population,2714.7
2002,Total,10-14,Total Malaysia Population,2640.4
2002,Total,15-19,Total Malaysia Population,2516.3
2002,Total,20-24,Total Malaysia Population,2231
2002,Total,25-29,Total Malaysia Population,1981.6
2002,Total,30-34,Total Malaysia Population,1869.4
2002,Total,35-39,Total Malaysia Population,1735.4
2002,Total,40-44,Total Malaysia Population,1530.7
2002,Total,45-49,Total Malaysia Population,1291.1
2002,Total,50-54,Total Malaysia Population,992.7
2002,Total,55-59,Total Malaysia Population,718.2
2002,Total,60-64,Total Malaysia Population,553.8
2002,Total,65-69,Total Malaysia Population,411
2002,Total,70-74,Total Malaysia Population,284.7
2002,Total,75-79,Total Malaysia Population,166.6
2002,Total,80+,Total Malaysia Population,162.5
2002,Total,Total,Total Malaysia Population,24542.5
2002,Male,00-04,Total Malaysia Population,1410.6
2002,Male,05-09,Total Malaysia Population,1400.3
2002,Male,10-14,Total Malaysia Population,1354.8
2002,Male,15-19,Total Malaysia Population,1289.2
2002,Male,20-24,Total Malaysia Population,1141.6
2002,Male,25-29,Total Malaysia Population,1008.1
2002,Male,30-34,Total Malaysia Population,947.3
2002,Male,35-39,Total Malaysia Population,884.8
2002,Male,40-44,Total Malaysia Population,786.3
2002,Male,45-49,Total Malaysia Population,666.2
2002,Male,50-54,Total Malaysia Population,514.8
2002,Male,55-59,Total Malaysia Population,373.5
2002,Male,60-64,Total Malaysia Population,279.9
2002,Male,65-69,Total Malaysia Population,199
2002,Male,70-74,Total Malaysia Population,134.4
2002,Male,75-79,Total Malaysia Population,77.1
2002,Male,80+,Total Malaysia Population,69.1
2002,Male,Total,Total Malaysia Population,12537.1
2002,Female,00-04,Total Malaysia Population,1331.8
2002,Female,05-09,Total Malaysia Population,1314.3
2002,Female,10-14,Total Malaysia Population,1285.6
2002,Female,15-19,Total Malaysia Population,1227.1
2002,Female,20-24,Total Malaysia Population,1089.4
2002,Female,25-29,Total Malaysia Population,973.5
2002,Female,30-34,Total Malaysia Population,922.1
2002,Female,35-39,Total Malaysia Population,850.6
2002,Female,40-44,Total Malaysia Population,744.4
2002,Female,45-49,Total Malaysia Population,624.8
2002,Female,50-54,Total Malaysia Population,477.9
2002,Female,55-59,Total Malaysia Population,344.6
2002,Female,60-64,Total Malaysia Population,273.9
2002,Female,65-69,Total Malaysia Population,212.1
2002,Female,70-74,Total Malaysia Population,150.4
2002,Female,75-79,Total Malaysia Population,89.5
2002,Female,80+,Total Malaysia Population,93.5
2002,Female,Total,Total Malaysia Population,12005.5
2003,Total,00-04,Total Malaysia Population,2668.8
2003,Total,05-09,Total Malaysia Population,2733
2003,Total,10-14,Total Malaysia Population,2684.8
2003,Total,15-19,Total Malaysia Population,2594.1
2003,Total,20-24,Total Malaysia Population,2334.2
2003,Total,25-29,Total Malaysia Population,2019.9
2003,Total,30-34,Total Malaysia Population,1886.9
2003,Total,35-39,Total Malaysia Population,1765.6
2003,Total,40-44,Total Malaysia Population,1570.5
2003,Total,45-49,Total Malaysia Population,1331.3
2003,Total,50-54,Total Malaysia Population,1048
2003,Total,55-59,Total Malaysia Population,759.5
2003,Total,60-64,Total Malaysia Population,568
2003,Total,65-69,Total Malaysia Population,432.9
2003,Total,70-74,Total Malaysia Population,291.5
2003,Total,75-79,Total Malaysia Population,181.6
2003,Total,80+,Total Malaysia Population,167.5
2003,Total,Total,Total Malaysia Population,25038.1
2003,Male,00-04,Total Malaysia Population,1372.9
2003,Male,05-09,Total Malaysia Population,1408.2
2003,Male,10-14,Total Malaysia Population,1379.6
2003,Male,15-19,Total Malaysia Population,1331.8
2003,Male,20-24,Total Malaysia Population,1202
2003,Male,25-29,Total Malaysia Population,1034
2003,Male,30-34,Total Malaysia Population,957.7
2003,Male,35-39,Total Malaysia Population,898.9
2003,Male,40-44,Total Malaysia Population,807.5
2003,Male,45-49,Total Malaysia Population,686.4
2003,Male,50-54,Total Malaysia Population,542.3
2003,Male,55-59,Total Malaysia Population,394
2003,Male,60-64,Total Malaysia Population,289.4
2003,Male,65-69,Total Malaysia Population,210.8
2003,Male,70-74,Total Malaysia Population,137.4
2003,Male,75-79,Total Malaysia Population,83.8
2003,Male,80+,Total Malaysia Population,71.6
2003,Male,Total,Total Malaysia Population,12808.2
2003,Female,00-04,Total Malaysia Population,1295.9
2003,Female,05-09,Total Malaysia Population,1324.8
2003,Female,10-14,Total Malaysia Population,1305.2
2003,Female,15-19,Total Malaysia Population,1262.3
2003,Female,20-24,Total Malaysia Population,1132.2
2003,Female,25-29,Total Malaysia Population,985.9
2003,Female,30-34,Total Malaysia Population,929.3
2003,Female,35-39,Total Malaysia Population,866.8
2003,Female,40-44,Total Malaysia Population,762.9
2003,Female,45-49,Total Malaysia Population,644.9
2003,Female,50-54,Total Malaysia Population,505.8
2003,Female,55-59,Total Malaysia Population,365.6
2003,Female,60-64,Total Malaysia Population,278.6
2003,Female,65-69,Total Malaysia Population,222.1
2003,Female,70-74,Total Malaysia Population,154.2
2003,Female,75-79,Total Malaysia Population,97.7
2003,Female,80+,Total Malaysia Population,95.9
2003,Female,Total,Total Malaysia Population,12229.8
2004,Total,00-04,Total Malaysia Population,2609.5
2004,Total,05-09,Total Malaysia Population,2741.3
2004,Total,10-14,Total Malaysia Population,2719.3
2004,Total,15-19,Total Malaysia Population,2660.9
2004,Total,20-24,Total Malaysia Population,2448.9
2004,Total,25-29,Total Malaysia Population,2068.3
2004,Total,30-34,Total Malaysia Population,1909.5
2004,Total,35-39,Total Malaysia Population,1792.2
2004,Total,40-44,Total Malaysia Population,1608.4
2004,Total,45-49,Total Malaysia Population,1373
2004,Total,50-54,Total Malaysia Population,1097.4
2004,Total,55-59,Total Malaysia Population,807.3
2004,Total,60-64,Total Malaysia Population,583.6
2004,Total,65-69,Total Malaysia Population,454.4
2004,Total,70-74,Total Malaysia Population,299.1
2004,Total,75-79,Total Malaysia Population,194.9
2004,Total,80+,Total Malaysia Population,173.3
2004,Total,Total,Total Malaysia Population,25541.5
2004,Male,00-04,Total Malaysia Population,1339.1
2004,Male,05-09,Total Malaysia Population,1410.2
2004,Male,10-14,Total Malaysia Population,1398.4
2004,Male,15-19,Total Malaysia Population,1367.3
2004,Male,20-24,Total Malaysia Population,1267.7
2004,Male,25-29,Total Malaysia Population,1066.3
2004,Male,30-34,Total Malaysia Population,972.4
2004,Male,35-39,Total Malaysia Population,910.4
2004,Male,40-44,Total Malaysia Population,828.1
2004,Male,45-49,Total Malaysia Population,707.5
2004,Male,50-54,Total Malaysia Population,566.9
2004,Male,55-59,Total Malaysia Population,417.2
2004,Male,60-64,Total Malaysia Population,299
2004,Male,65-69,Total Malaysia Population,222.9
2004,Male,70-74,Total Malaysia Population,141.2
2004,Male,75-79,Total Malaysia Population,89.6
2004,Male,80+,Total Malaysia Population,74.5
2004,Male,Total,Total Malaysia Population,13078.7
2004,Female,00-04,Total Malaysia Population,1270.4
2004,Female,05-09,Total Malaysia Population,1331
2004,Female,10-14,Total Malaysia Population,1321
2004,Female,15-19,Total Malaysia Population,1293.6
2004,Female,20-24,Total Malaysia Population,1181.1
2004,Female,25-29,Total Malaysia Population,1002.1
2004,Female,30-34,Total Malaysia Population,937.1
2004,Female,35-39,Total Malaysia Population,881.8
2004,Female,40-44,Total Malaysia Population,780.3
2004,Female,45-49,Total Malaysia Population,665.6
2004,Female,50-54,Total Malaysia Population,530.5
2004,Female,55-59,Total Malaysia Population,390.1
2004,Female,60-64,Total Malaysia Population,284.6
2004,Female,65-69,Total Malaysia Population,231.5
2004,Female,70-74,Total Malaysia Population,157.9
2004,Female,75-79,Total Malaysia Population,105.3
2004,Female,80+,Total Malaysia Population,98.8
2004,Female,Total,Total Malaysia Population,12462.7
2005,Total,00-04,Total Malaysia Population,2555.8
2005,Total,05-09,Total Malaysia Population,2741.6
2005,Total,10-14,Total Malaysia Population,2742.1
2005,Total,15-19,Total Malaysia Population,2719.1
2005,Total,20-24,Total Malaysia Population,2561.8
2005,Total,25-29,Total Malaysia Population,2135.3
2005,Total,30-34,Total Malaysia Population,1938
2005,Total,35-39,Total Malaysia Population,1816
2005,Total,40-44,Total Malaysia Population,1644.4
2005,Total,45-49,Total Malaysia Population,1416.2
2005,Total,50-54,Total Malaysia Population,1142.2
2005,Total,55-59,Total Malaysia Population,857.8
2005,Total,60-64,Total Malaysia Population,605.4
2005,Total,65-69,Total Malaysia Population,472.4
2005,Total,70-74,Total Malaysia Population,311.1
2005,Total,75-79,Total Malaysia Population,205.4
2005,Total,80+,Total Malaysia Population,181.2
2005,Total,Total,Total Malaysia Population,26045.5
2005,Male,00-04,Total Malaysia Population,1312.7
2005,Male,05-09,Total Malaysia Population,1407.8
2005,Male,10-14,Total Malaysia Population,1410
2005,Male,15-19,Total Malaysia Population,1397.6
2005,Male,20-24,Total Malaysia Population,1331.1
2005,Male,25-29,Total Malaysia Population,1108.8
2005,Male,30-34,Total Malaysia Population,991.8
2005,Male,35-39,Total Malaysia Population,921.2
2005,Male,40-44,Total Malaysia Population,847.1
2005,Male,45-49,Total Malaysia Population,729.7
2005,Male,50-54,Total Malaysia Population,589.4
2005,Male,55-59,Total Malaysia Population,441.9
2005,Male,60-64,Total Malaysia Population,310.7
2005,Male,65-69,Total Malaysia Population,233.4
2005,Male,70-74,Total Malaysia Population,147.7
2005,Male,75-79,Total Malaysia Population,94.1
2005,Male,80+,Total Malaysia Population,78.3
2005,Male,Total,Total Malaysia Population,13353.3
2005,Female,00-04,Total Malaysia Population,1243.1
2005,Female,05-09,Total Malaysia Population,1333.8
2005,Female,10-14,Total Malaysia Population,1332
2005,Female,15-19,Total Malaysia Population,1321.5
2005,Female,20-24,Total Malaysia Population,1230.7
2005,Female,25-29,Total Malaysia Population,1026.5
2005,Female,30-34,Total Malaysia Population,946.1
2005,Female,35-39,Total Malaysia Population,894.8
2005,Female,40-44,Total Malaysia Population,797.3
2005,Female,45-49,Total Malaysia Population,686.5
2005,Female,50-54,Total Malaysia Population,552.7
2005,Female,55-59,Total Malaysia Population,415.9
2005,Female,60-64,Total Malaysia Population,294.7
2005,Female,65-69,Total Malaysia Population,238.9
2005,Female,70-74,Total Malaysia Population,163.4
2005,Female,75-79,Total Malaysia Population,111.3
2005,Female,80+,Total Malaysia Population,102.9
2005,Female,Total,Total Malaysia Population,12692.3
2006,Total,00-04,Total Malaysia Population,2524.7
2006,Total,05-09,Total Malaysia Population,2724.3
2006,Total,10-14,Total Malaysia Population,2749
2006,Total,15-19,Total Malaysia Population,2764.4
2006,Total,20-24,Total Malaysia Population,2666.5
2006,Total,25-29,Total Malaysia Population,2226.1
2006,Total,30-34,Total Malaysia Population,1970
2006,Total,35-39,Total Malaysia Population,1838.5
2006,Total,40-44,Total Malaysia Population,1678.1
2006,Total,45-49,Total Malaysia Population,1459.2
2006,Total,50-54,Total Malaysia Population,1185.3
2006,Total,55-59,Total Malaysia Population,908
2006,Total,60-64,Total Malaysia Population,635.2
2006,Total,65-69,Total Malaysia Population,488.8
2006,Total,70-74,Total Malaysia Population,326
2006,Total,75-79,Total Malaysia Population,213.1
2006,Total,80+,Total Malaysia Population,192.8
2006,Total,Total,Total Malaysia Population,26549.9
2006,Male,00-04,Total Malaysia Population,1296.6
2006,Male,05-09,Total Malaysia Population,1398.4
2006,Male,10-14,Total Malaysia Population,1412.8
2006,Male,15-19,Total Malaysia Population,1420.3
2006,Male,20-24,Total Malaysia Population,1388.3
2006,Male,25-29,Total Malaysia Population,1163.8
2006,Male,30-34,Total Malaysia Population,1014.8
2006,Male,35-39,Total Malaysia Population,932.5
2006,Male,40-44,Total Malaysia Population,863.7
2006,Male,45-49,Total Malaysia Population,752.7
2006,Male,50-54,Total Malaysia Population,611.2
2006,Male,55-59,Total Malaysia Population,466.7
2006,Male,60-64,Total Malaysia Population,325.7
2006,Male,65-69,Total Malaysia Population,243.1
2006,Male,70-74,Total Malaysia Population,155.8
2006,Male,75-79,Total Malaysia Population,97.5
2006,Male,80+,Total Malaysia Population,83.3
2006,Male,Total,Total Malaysia Population,13627.4
2006,Female,00-04,Total Malaysia Population,1228.1
2006,Female,05-09,Total Malaysia Population,1325.8
2006,Female,10-14,Total Malaysia Population,1336.2
2006,Female,15-19,Total Malaysia Population,1344.1
2006,Female,20-24,Total Malaysia Population,1278.2
2006,Female,25-29,Total Malaysia Population,1062.4
2006,Female,30-34,Total Malaysia Population,955.2
2006,Female,35-39,Total Malaysia Population,906
2006,Female,40-44,Total Malaysia Population,814.4
2006,Female,45-49,Total Malaysia Population,706.5
2006,Female,50-54,Total Malaysia Population,574
2006,Female,55-59,Total Malaysia Population,441.2
2006,Female,60-64,Total Malaysia Population,309.5
2006,Female,65-69,Total Malaysia Population,245.6
2006,Female,70-74,Total Malaysia Population,170.2
2006,Female,75-79,Total Malaysia Population,115.6
2006,Female,80+,Total Malaysia Population,109.4
2006,Female,Total,Total Malaysia Population,12922.4
2007,Total,00-04,Total Malaysia Population,2513.5
2007,Total,05-09,Total Malaysia Population,2697.3
2007,Total,10-14,Total Malaysia Population,2741.2
2007,Total,15-19,Total Malaysia Population,2801.9
2007,Total,20-24,Total Malaysia Population,2752.8
2007,Total,25-29,Total Malaysia Population,2349.5
2007,Total,30-34,Total Malaysia Population,2002.7
2007,Total,35-39,Total Malaysia Population,1862.5
2007,Total,40-44,Total Malaysia Population,1709.9
2007,Total,45-49,Total Malaysia Population,1501.3
2007,Total,50-54,Total Malaysia Population,1229.2
2007,Total,55-59,Total Malaysia Population,953.8
2007,Total,60-64,Total Malaysia Population,675.1
2007,Total,65-69,Total Malaysia Population,499.5
2007,Total,70-74,Total Malaysia Population,346.7
2007,Total,75-79,Total Malaysia Population,216.5
2007,Total,80+,Total Malaysia Population,205
2007,Total,Total,Total Malaysia Population,27058.4
2007,Male,00-04,Total Malaysia Population,1290.4
2007,Male,05-09,Total Malaysia Population,1384.6
2007,Male,10-14,Total Malaysia Population,1407.6
2007,Male,15-19,Total Malaysia Population,1438.7
2007,Male,20-24,Total Malaysia Population,1432.9
2007,Male,25-29,Total Malaysia Population,1235.5
2007,Male,30-34,Total Malaysia Population,1039.9
2007,Male,35-39,Total Malaysia Population,946.8
2007,Male,40-44,Total Malaysia Population,877.3
2007,Male,45-49,Total Malaysia Population,776.4
2007,Male,50-54,Total Malaysia Population,633.4
2007,Male,55-59,Total Malaysia Population,489.7
2007,Male,60-64,Total Malaysia Population,345.2
2007,Male,65-69,Total Malaysia Population,250
2007,Male,70-74,Total Malaysia Population,167
2007,Male,75-79,Total Malaysia Population,99.2
2007,Male,80+,Total Malaysia Population,88.9
2007,Male,Total,Total Malaysia Population,13903.7
2007,Female,00-04,Total Malaysia Population,1223.1
2007,Female,05-09,Total Malaysia Population,1312.6
2007,Female,10-14,Total Malaysia Population,1333.6
2007,Female,15-19,Total Malaysia Population,1363.2
2007,Female,20-24,Total Malaysia Population,1319.9
2007,Female,25-29,Total Malaysia Population,1113.9
2007,Female,30-34,Total Malaysia Population,962.7
2007,Female,35-39,Total Malaysia Population,915.7
